"Gender","Age","Education","Income","Income2","Occupation","State","Relationship.Status","Obligation","Obligation2","NEP","Vacation.Behaviour"
"Male",31,6,"$30,001 to $60,000","30-60k","tradesperson","QLD","married",3.43333333333333,"Q2",3.8,2.76923076923077
"Male",40,6,"$60,001 to $90,000","60-90k","tradesperson","NSW","single",3.83333333333333,"Q3",3.66666666666667,2.48148148148148
"Female",65,2,"Less than $30,000","<30k","retired","VIC","separated or divorced",4.63333333333333,"Q4",4.26666666666667,3.83333333333333
"Male",68,3,"$30,001 to $60,000","30-60k","retired","NSW","married",4.13333333333333,"Q3",3.26666666666667,3.5
"Female",74,7,"$60,001 to $90,000","60-90k","manager or administrator","ACT","widowed",3.63333333333333,"Q2",3.33333333333333,3.30769230769231
"Male",60,8,"Less than $30,000","<30k","professional","QLD","married",3.86666666666667,"Q3",4.73333333333333,3.53333333333333
"Female",35,4,"$30,001 to $60,000","30-60k","Clerical or service worker","NSW","married",3.23333333333333,"Q1",3.26666666666667,NA
"Male",60,6,"$30,001 to $60,000","30-60k","transport worker","NSW","separated or divorced",3.7,"Q2",3.53333333333333,2.20689655172414
"Male",40,8,"$120,001 to $150,000",">120k","professional","NSW","single",3.2,"Q1",2.66666666666667,2.69230769230769
"Female",63,4,"$60,001 to $90,000","60-90k","home-duties","WA","married",3.96666666666667,"Q3",4.6,3.22727272727273
"Male",60,6,"$90,001 to $120,000","90-120k","retired","NSW","married",3.23333333333333,"Q1",3.53333333333333,2.83333333333333
"Female",35,1,"$30,001 to $60,000","30-60k","professional","WA","living with a partner",3.13333333333333,"Q1",3.86666666666667,2.63636363636364
"Male",57,4,"$30,001 to $60,000","30-60k","small business owner","QLD","living with a partner",3.16666666666667,"Q1",3.2,1.96153846153846
"Female",29,7,NA,NA,"unemployed","NSW","married",3.56666666666667,"Q2",3.06666666666667,2.74074074074074
"Female",22,7,NA,NA,NA,"NSW","single",2.93333333333333,"Q1",3.46666666666667,2.24
"Male",25,8,"$120,001 to $150,000",">120k","manager or administrator","VIC","married",3.53333333333333,"Q2",2.8,3.4
"Female",42,1,"$150,001 to $180,000",">120k","professional","WA","living with a partner",3.16666666666667,"Q1",3.33333333333333,3
"Male",19,3,"$120,001 to $150,000",">120k","professional","NSW","single",3.3,"Q1",3.46666666666667,3.8
"Male",46,7,"Less than $30,000","<30k","tradesperson","VIC","separated or divorced",3.7,"Q2",3.53333333333333,3.07142857142857
"Male",61,6,"$90,001 to $120,000","90-120k","professional","VIC","married",3.86666666666667,"Q3",2.33333333333333,2.8
"Male",22,7,"$90,001 to $120,000","90-120k","Clerical or service worker","NSW","single",3.86666666666667,"Q3",4,3.95454545454545
"Female",42,8,NA,NA,"professional","VIC","single",3.56666666666667,"Q2",3.93333333333333,3.55555555555556
"Female",22,7,NA,NA,NA,"VIC","single",4.16666666666667,"Q3",3.53333333333333,3.23333333333333
"Female",23,4,"$60,001 to $90,000","60-90k",NA,"ACT","living with a partner",4.53333333333333,"Q4",3.86666666666667,3.36666666666667
"Female",60,1,"Less than $30,000","<30k","home-duties","WA","married",4.2,"Q3",3.2,4.45454545454545
"Male",53,7,"$90,001 to $120,000","90-120k","small business owner","VIC","separated or divorced",4.33333333333333,"Q4",4.46666666666667,3.42857142857143
"Male",44,2,"$60,001 to $90,000","60-90k","professional","VIC","single",4.63333333333333,"Q4",4.4,3
"Male",56,8,"$90,001 to $120,000","90-120k","professional","VIC","separated or divorced",3.8,"Q2",3.26666666666667,3.47826086956522
"Female",45,4,"$30,001 to $60,000","30-60k","manager or administrator","NSW","single",4.26666666666667,"Q4",4.4,3.13333333333333
"Male",63,8,"$120,001 to $150,000",">120k","retired","SA","married",3.5,"Q2",3.6,2.65
"Female",55,1,"Less than $30,000","<30k","sales","QLD","widowed",3.93333333333333,"Q3",4.46666666666667,3.76923076923077
"Male",24,6,"$90,001 to $120,000","90-120k","tradesperson","Tas","living with a partner",3.56666666666667,"Q2",3.26666666666667,2.4
"Male",31,3,"$60,001 to $90,000","60-90k","transport worker","QLD","living with a partner",5,"Q4",3.26666666666667,3.83333333333333
"Male",47,6,"$30,001 to $60,000","30-60k","manager or administrator","NSW","separated or divorced",3.86666666666667,"Q3",3.93333333333333,3.55555555555556
"Female",63,8,"$30,001 to $60,000","30-60k","professional","QLD","separated or divorced",4.3,"Q4",4.33333333333333,3.34782608695652
"Female",38,3,"$60,001 to $90,000","60-90k","Clerical or service worker","VIC","married",2.5,"Q1",3.86666666666667,2.5
"Female",34,7,"$30,001 to $60,000","30-60k","professional","NSW","married",4.06666666666667,"Q3",3.73333333333333,3.10714285714286
"Male",57,8,"$120,001 to $150,000",">120k","manager or administrator","VIC","married",4.66666666666667,"Q4",4.86666666666667,4.61538461538461
"Female",27,7,"$90,001 to $120,000","90-120k","manager or administrator","QLD","single",4.1,"Q3",3.73333333333333,3
"Male",39,2,"Less than $30,000","<30k","labourer","Tas","married",4.63333333333333,"Q4",4.06666666666667,4.13333333333333
"Female",61,3,"$30,001 to $60,000","30-60k","manager or administrator","NSW","living with a partner",3.93333333333333,"Q3",3.93333333333333,2.95
"Male",28,7,"$90,001 to $120,000","90-120k","professional","QLD","living with a partner",4.13333333333333,"Q3",3.6,3.03333333333333
"Female",49,8,"$120,001 to $150,000",">120k","professional","NSW","married",3.76666666666667,"Q2",3.8,2.62068965517241
"Female",52,3,"$150,001 to $180,000",">120k","professional","NSW","married",3.53333333333333,"Q2",4.4,2.82758620689655
"Male",41,8,"$60,001 to $90,000","60-90k","professional","QLD","married",4.26666666666667,"Q4",3,1.86666666666667
"Female",38,6,"$30,001 to $60,000","30-60k","home-duties","NSW","married",1.66666666666667,"Q1",2.26666666666667,1.6
"Male",40,8,"$150,001 to $180,000",">120k","professional","ACT","separated or divorced",3.26666666666667,"Q1",3.6,1.94444444444444
"Female",62,1,"$60,001 to $90,000","60-90k","labourer","NSW","married",4.4,"Q4",3.6,3.14814814814815
"Female",24,7,"$60,001 to $90,000","60-90k",NA,"VIC","single",3.9,"Q3",3.06666666666667,3.2
"Male",28,7,"$90,001 to $120,000","90-120k","manager or administrator","NSW","married",1.53333333333333,"Q1",2.26666666666667,1.39285714285714
"Female",36,7,"$180,001 to $210,000",">120k","professional","NSW","married",3.6,"Q2",4.06666666666667,4.22222222222222
"Female",36,3,"$60,001 to $90,000","60-90k","home-duties","WA","married",3.3,"Q1",4,2.72727272727273
"Male",30,7,"$120,001 to $150,000",">120k","labourer","VIC","married",3.96666666666667,"Q3",3.93333333333333,2.21739130434783
"Male",56,3,"$120,001 to $150,000",">120k","professional","WA","married",3.6,"Q2",3.93333333333333,3.71428571428571
"Female",61,4,"$90,001 to $120,000","90-120k","professional","NSW","living with a partner",4,"Q3",3.6,3.33333333333333
"Female",47,4,"$30,001 to $60,000","30-60k","Clerical or service worker","SA","married",3.9,"Q3",2.8,3.3125
"Female",56,3,"$180,001 to $210,000",">120k","small business owner","QLD","married",4.16666666666667,"Q3",4.4,3.62068965517241
"Female",29,7,"$60,001 to $90,000","60-90k","Clerical or service worker","VIC","living with a partner",2.13333333333333,"Q1",3.4,2.33333333333333
"Male",18,1,"Less than $30,000","<30k","unemployed","VIC","single",3.16666666666667,"Q1",4.33333333333333,3.93333333333333
"Female",32,7,"Less than $30,000","<30k","professional","SA","single",4.6,"Q4",4.66666666666667,4.23333333333333
"Female",35,3,NA,NA,"home-duties","NSW","married",3.36666666666667,"Q1",4,2.03571428571429
"Female",24,2,"$90,001 to $120,000","90-120k","Clerical or service worker","VIC","single",4.2,"Q3",3.26666666666667,3.19047619047619
"Male",30,7,"$60,001 to $90,000","60-90k","professional","VIC","married",3.73333333333333,"Q2",2.93333333333333,2.89285714285714
"Female",63,4,NA,NA,NA,"VIC","separated or divorced",3.06666666666667,"Q1",3.93333333333333,2.26666666666667
"Female",26,4,"Less than $30,000","<30k","home-duties","Tas",NA,4.2,"Q3",4.53333333333333,3.66666666666667
"Female",62,7,"$90,001 to $120,000","90-120k","Clerical or service worker","NSW","married",3.96666666666667,"Q3",4.6,3.64705882352941
"Male",69,3,"$30,001 to $60,000","30-60k","manager or administrator","NSW","married",3.73333333333333,"Q2",4.33333333333333,2.6
"Male",40,3,"$60,001 to $90,000","60-90k","professional","WA","living with a partner",4.16666666666667,"Q3",3.8,2.9
"Female",55,NA,"$30,001 to $60,000","30-60k","retired","WA","separated or divorced",3.86666666666667,"Q3",3.13333333333333,3.56666666666667
"Male",60,1,"$60,001 to $90,000","60-90k","small business owner","SA","married",4.4,"Q4",3.66666666666667,3.03333333333333
"Male",65,3,"$120,001 to $150,000",">120k","professional","NSW","living with a partner",3.56666666666667,"Q2",3.93333333333333,2.56666666666667
"Male",51,3,"$30,001 to $60,000","30-60k","manager or administrator","VIC","separated or divorced",2.36666666666667,"Q1",3.4,2.56521739130435
"Male",58,4,"$60,001 to $90,000","60-90k","small business owner","WA","living with a partner",4.4,"Q4",3.86666666666667,3.5
"Male",41,8,"$60,001 to $90,000","60-90k","professional","QLD","married",3.86666666666667,"Q3",3.4,2.55555555555556
"Female",42,3,NA,NA,"professional","VIC","living with a partner",4,"Q3",3.13333333333333,4.7
"Female",32,6,"$120,001 to $150,000",">120k","manager or administrator","WA","living with a partner",2.33333333333333,"Q1",3.6,2.72727272727273
